t	S	I	R
8.25	570.999	1.12524	427.876
8.26	570.998	1.1254	427.877
8.27	570.996	1.12556	427.878
8.28	570.995	1.12572	427.879
8.29	570.994	1.12588	427.88
8.3	570.993	1.12603	427.881
8.31	570.991	1.12619	427.883
8.32	570.99	1.12635	427.884
8.33	570.989	1.12651	427.885
8.34	570.987	1.12667	427.886
8.35	570.986	1.12683	427.887
8.36	570.985	1.12699	427.888
8.37	570.984	1.12715	427.889
8.38	570.982	1.12731	427.89
8.39	570.981	1.12747	427.892
8.4	570.98	1.12763	427.893
8.41	570.978	1.12779	427.894
8.42	570.977	1.12796	427.895
8.43	570.976	1.12812	427.896
8.44	570.975	1.12828	427.897
8.45	570.973	1.12844	427.898
8.46	570.972	1.1286	427.899
8.47	570.971	1.12876	427.901
8.48	570.969	1.12892	427.902
8.49	570.968	1.12908	427.903
8.5	570.967	1.12924	427.904
8.51	570.966	1.1294	427.905
8.52	570.964	1.12956	427.906
8.53	570.963	1.12972	427.907
8.54	570.962	1.12988	427.908
8.55	570.96	1.13004	427.91
8.56	570.959	1.1302	427.911
8.57	570.958	1.13036	427.912
8.58	570.956	1.13052	427.913
8.59	570.955	1.13068	427.914
8.6	570.954	1.13084	427.915
8.61	570.953	1.131	427.916
8.62	570.951	1.13116	427.918
8.63	570.95	1.13132	427.919
8.64	570.949	1.13148	427.92
8.65	570.947	1.13164	427.921
8.66	570.946	1.1318	427.922
8.67	570.945	1.13196	427.923
8.68	570.944	1.13212	427.924
8.69	570.942	1.13229	427.925
8.7	570.941	1.13245	427.927
8.71	570.94	1.13261	427.928
8.72	570.938	1.13277	427.929
8.73	570.937	1.13293	427.93
8.74	570.936	1.13309	427.931
8.75	570.935	1.13325	427.932
8.76	570.933	1.13341	427.933
8.77	570.932	1.13357	427.935
8.78	570.931	1.13373	427.936
8.79	570.929	1.13389	427.937
8.8	570.928	1.13405	427.938
8.81	570.927	1.13421	427.939
8.82	570.925	1.13438	427.94
8.83	570.924	1.13454	427.941
8.84	570.923	1.1347	427.942
8.85	570.922	1.13486	427.944
8.86	570.92	1.13502	427.945
8.87	570.919	1.13518	427.946
8.88	570.918	1.13534	427.947
8.89	570.916	1.1355	427.948
8.9	570.915	1.13566	427.949
8.91	570.914	1.13582	427.95
8.92	570.912	1.13599	427.952
8.93	570.911	1.13615	427.953
8.94	570.91	1.13631	427.954
8.95	570.909	1.13647	427.955
8.96	570.907	1.13663	427.956
8.97	570.906	1.13679	427.957
8.98	570.905	1.13695	427.958
8.99	570.903	1.13711	427.959
9	570.902	1.13728	427.961
9.01	570.901	1.13744	427.962
9.02	570.899	1.1376	427.963
9.03	570.898	1.13776	427.964
9.04	570.897	1.13792	427.965
9.05	570.896	1.13808	427.966
9.06	570.894	1.13824	427.967
9.07	570.893	1.1384	427.969
9.08	570.892	1.13857	427.97
9.09	570.89	1.13873	427.971
9.1	570.889	1.13889	427.972
9.11	570.888	1.13905	427.973
9.12	570.886	1.13921	427.974
9.13	570.885	1.13937	427.975
9.14	570.884	1.13954	427.977
9.15	570.883	1.1397	427.978
9.16	570.881	1.13986	427.979
9.17	570.88	1.14002	427.98
9.18	570.879	1.14018	427.981
9.19	570.877	1.14034	427.982
9.2	570.876	1.1405	427.983
9.21	570.875	1.14067	427.985
9.22	570.873	1.14083	427.986
9.23	570.872	1.14099	427.987
9.24	570.871	1.14115	427.988
9.25	570.87	1.14131	427.989
9.26	570.868	1.14148	427.99
9.27	570.867	1.14164	427.991
9.28	570.866	1.1418	427.993
9.29	570.864	1.14196	427.994
9.3	570.863	1.14212	427.995
9.31	570.862	1.14228	427.996
9.32	570.86	1.14245	427.997
9.33	570.859	1.14261	427.998
9.34	570.858	1.14277	427.999
9.35	570.857	1.14293	428.001
9.36	570.855	1.14309	428.002
9.37	570.854	1.14326	428.003
9.38	570.853	1.14342	428.004
9.39	570.851	1.14358	428.005
9.4	570.85	1.14374	428.006
9.41	570.849	1.1439	428.007
9.42	570.847	1.14407	428.009
9.43	570.846	1.14423	428.01
9.44	570.845	1.14439	428.011
9.45	570.843	1.14455	428.012
9.46	570.842	1.14472	428.013
9.47	570.841	1.14488	428.014
9.48	570.84	1.14504	428.015
9.49	570.838	1.1452	428.017
9.5	570.837	1.14536	428.018
9.51	570.836	1.14553	428.019
9.52	570.834	1.14569	428.02
9.53	570.833	1.14585	428.021
9.54	570.832	1.14601	428.022
9.55	570.83	1.14618	428.023
9.56	570.829	1.14634	428.025
9.57	570.828	1.1465	428.026
9.58	570.826	1.14666	428.027
9.59	570.825	1.14683	428.028
9.6	570.824	1.14699	428.029
9.61	570.823	1.14715	428.03
9.62	570.821	1.14731	428.031
9.63	570.82	1.14748	428.033
9.64	570.819	1.14764	428.034
9.65	570.817	1.1478	428.035
9.66	570.816	1.14796	428.036
9.67	570.815	1.14813	428.037
9.68	570.813	1.14829	428.038
9.69	570.812	1.14845	428.039
9.7	570.811	1.14861	428.041
9.71	570.809	1.14878	428.042
9.72	570.808	1.14894	428.043
9.73	570.807	1.1491	428.044
9.74	570.806	1.14926	428.045
9.75	570.804	1.14943	428.046
9.76	570.803	1.14959	428.048
9.77	570.802	1.14975	428.049
9.78	570.8	1.14992	428.05
9.79	570.799	1.15008	428.051
9.8	570.798	1.15024	428.052
9.81	570.796	1.1504	428.053
9.82	570.795	1.15057	428.054
9.83	570.794	1.15073	428.056
9.84	570.792	1.15089	428.057
9.85	570.791	1.15106	428.058
9.86	570.79	1.15122	428.059
9.87	570.788	1.15138	428.06
9.88	570.787	1.15154	428.061
9.89	570.786	1.15171	428.062
9.9	570.784	1.15187	428.064
9.91	570.783	1.15203	428.065
9.92	570.782	1.1522	428.066
9.93	570.781	1.15236	428.067
9.94	570.779	1.15252	428.068
9.95	570.778	1.15269	428.069
9.96	570.777	1.15285	428.071
9.97	570.775	1.15301	428.072
9.98	570.774	1.15318	428.073
9.99	570.773	1.15334	428.074
10	570.771	1.1535	428.075
10.01	570.77	1.15367	428.076
10.02	570.769	1.15383	428.077
10.03	570.767	1.15399	428.079
10.04	570.766	1.15416	428.08
10.05	570.765	1.15432	428.081
10.06	570.763	1.15448	428.082
10.07	570.762	1.15465	428.083
10.08	570.761	1.15481	428.084
10.09	570.759	1.15497	428.086
10.1	570.758	1.15514	428.087
10.11	570.757	1.1553	428.088
10.12	570.756	1.15546	428.089
10.13	570.754	1.15563	428.09
10.14	570.753	1.15579	428.091
10.15	570.752	1.15595	428.092
10.16	570.75	1.15612	428.094
10.17	570.749	1.15628	428.095
10.18	570.748	1.15644	428.096
10.19	570.746	1.15661	428.097
10.2	570.745	1.15677	428.098
10.21	570.744	1.15694	428.099
10.22	570.742	1.1571	428.101
10.23	570.741	1.15726	428.102
10.24	570.74	1.15743	428.103
10.25	570.738	1.15759	428.104
10.26	570.737	1.15775	428.105
10.27	570.736	1.15792	428.106
10.28	570.734	1.15808	428.108
10.29	570.733	1.15825	428.109
10.3	570.732	1.15841	428.11
10.31	570.73	1.15857	428.111
10.32	570.729	1.15874	428.112
10.33	570.728	1.1589	428.113
10.34	570.726	1.15907	428.114
10.35	570.725	1.15923	428.116
10.36	570.724	1.15939	428.117
10.37	570.722	1.15956	428.118
10.38	570.721	1.15972	428.119
10.39	570.72	1.15989	428.12
10.4	570.719	1.16005	428.121
10.41	570.717	1.16021	428.123
10.42	570.716	1.16038	428.124
10.43	570.715	1.16054	428.125
10.44	570.713	1.16071	428.126
10.45	570.712	1.16087	428.127
10.46	570.711	1.16103	428.128
10.47	570.709	1.1612	428.13
10.48	570.708	1.16136	428.131
10.49	570.707	1.16153	428.132
10.5	570.705	1.16169	428.133
10.51	570.704	1.16186	428.134
10.52	570.703	1.16202	428.135
10.53	570.701	1.16218	428.137
10.54	570.7	1.16235	428.138
10.55	570.699	1.16251	428.139
10.56	570.697	1.16268	428.14
10.57	570.696	1.16284	428.141
10.58	570.695	1.16301	428.142
10.59	570.693	1.16317	428.144
10.6	570.692	1.16334	428.145
10.61	570.691	1.1635	428.146
10.62	570.689	1.16366	428.147
10.63	570.688	1.16383	428.148
10.64	570.687	1.16399	428.149
10.65	570.685	1.16416	428.15
10.66	570.684	1.16432	428.152
10.67	570.683	1.16449	428.153
10.68	570.681	1.16465	428.154
10.69	570.68	1.16482	428.155
10.7	570.679	1.16498	428.156
10.71	570.677	1.16515	428.157
10.72	570.676	1.16531	428.159
10.73	570.675	1.16548	428.16
10.74	570.673	1.16564	428.161
10.75	570.672	1.1658	428.162
10.76	570.671	1.16597	428.163
10.77	570.669	1.16613	428.164
10.78	570.668	1.1663	428.166
10.79	570.667	1.16646	428.167
10.8	570.665	1.16663	428.168
10.81	570.664	1.16679	428.169
10.82	570.663	1.16696	428.17
10.83	570.661	1.16712	428.171
10.84	570.66	1.16729	428.173
10.85	570.659	1.16745	428.174
10.86	570.657	1.16762	428.175
10.87	570.656	1.16778	428.176
10.88	570.655	1.16795	428.177
10.89	570.653	1.16811	428.178
10.9	570.652	1.16828	428.18
10.91	570.651	1.16844	428.181
10.92	570.649	1.16861	428.182
10.93	570.648	1.16877	428.183
10.94	570.647	1.16894	428.184
10.95	570.645	1.1691	428.185
10.96	570.644	1.16927	428.187
10.97	570.643	1.16943	428.188
10.98	570.641	1.1696	428.189
10.99	570.64	1.16977	428.19
11	570.639	1.16993	428.191
11.01	570.637	1.1701	428.193
11.02	570.636	1.17026	428.194
11.03	570.635	1.17043	428.195
11.04	570.633	1.17059	428.196
11.05	570.632	1.17076	428.197
11.06	570.631	1.17092	428.198
11.07	570.629	1.17109	428.2
11.08	570.628	1.17125	428.201
11.09	570.627	1.17142	428.202
11.1	570.625	1.17158	428.203
11.11	570.624	1.17175	428.204
11.12	570.623	1.17192	428.205
11.13	570.621	1.17208	428.207
11.14	570.62	1.17225	428.208
11.15	570.619	1.17241	428.209
11.16	570.617	1.17258	428.21
11.17	570.616	1.17274	428.211
11.18	570.615	1.17291	428.212
11.19	570.613	1.17307	428.214
11.2	570.612	1.17324	428.215
11.21	570.611	1.17341	428.216
11.22	570.609	1.17357	428.217
11.23	570.608	1.17374	428.218
11.24	570.607	1.1739	428.219
11.25	570.605	1.17407	428.221
11.26	570.604	1.17423	428.222
11.27	570.603	1.1744	428.223
11.28	570.601	1.17457	428.224
11.29	570.6	1.17473	428.225
11.3	570.599	1.1749	428.227
11.31	570.597	1.17506	428.228
11.32	570.596	1.17523	428.229
11.33	570.595	1.1754	428.23
11.34	570.593	1.17556	428.231
11.35	570.592	1.17573	428.232
11.36	570.591	1.17589	428.234
11.37	570.589	1.17606	428.235
11.38	570.588	1.17623	428.236
11.39	570.587	1.17639	428.237
11.4	570.585	1.17656	428.238
11.41	570.584	1.17672	428.239
11.42	570.582	1.17689	428.241
11.43	570.581	1.17706	428.242
11.44	570.58	1.17722	428.243
11.45	570.578	1.17739	428.244
11.46	570.577	1.17756	428.245
11.47	570.576	1.17772	428.247
11.48	570.574	1.17789	428.248
11.49	570.573	1.17805	428.249
11.5	570.572	1.17822	428.25
11.51	570.57	1.17839	428.251
11.52	570.569	1.17855	428.252
11.53	570.568	1.17872	428.254
11.54	570.566	1.17889	428.255
11.55	570.565	1.17905	428.256
11.56	570.564	1.17922	428.257
11.57	570.562	1.17938	428.258
11.58	570.561	1.17955	428.259
11.59	570.56	1.17972	428.261
11.6	570.558	1.17988	428.262
11.61	570.557	1.18005	428.263
11.62	570.556	1.18022	428.264
11.63	570.554	1.18038	428.265
11.64	570.553	1.18055	428.267
11.65	570.552	1.18072	428.268
11.66	570.55	1.18088	428.269
11.67	570.549	1.18105	428.27
11.68	570.547	1.18122	428.271
11.69	570.546	1.18138	428.272
11.7	570.545	1.18155	428.274
11.71	570.543	1.18172	428.275
11.72	570.542	1.18188	428.276
11.73	570.541	1.18205	428.277
11.74	570.539	1.18222	428.278
11.75	570.538	1.18238	428.28
11.76	570.537	1.18255	428.281
11.77	570.535	1.18272	428.282
11.78	570.534	1.18288	428.283
11.79	570.533	1.18305	428.284
11.8	570.531	1.18322	428.285
11.81	570.53	1.18339	428.287
11.82	570.529	1.18355	428.288
11.83	570.527	1.18372	428.289
11.84	570.526	1.18389	428.29
11.85	570.525	1.18405	428.291
11.86	570.523	1.18422	428.293
11.87	570.522	1.18439	428.294
11.88	570.521	1.18455	428.295
11.89	570.519	1.18472	428.296
11.9	570.518	1.18489	428.297
11.91	570.516	1.18506	428.298
11.92	570.515	1.18522	428.3
11.93	570.514	1.18539	428.301
11.94	570.512	1.18556	428.302
11.95	570.511	1.18572	428.303
11.96	570.51	1.18589	428.304
11.97	570.508	1.18606	428.306
11.98	570.507	1.18623	428.307
11.99	570.506	1.18639	428.308
12	570.504	1.18656	428.309
12.01	570.503	1.18673	428.31
12.02	570.502	1.1869	428.312
12.03	570.5	1.18706	428.313
12.04	570.499	1.18723	428.314
12.05	570.497	1.1874	428.315
12.06	570.496	1.18757	428.316
12.07	570.495	1.18773	428.317
12.08	570.493	1.1879	428.319
12.09	570.492	1.18807	428.32
12.1	570.491	1.18824	428.321
12.11	570.489	1.1884	428.322
12.12	570.488	1.18857	428.323
12.13	570.487	1.18874	428.325
12.14	570.485	1.18891	428.326
12.15	570.484	1.18907	428.327
12.16	570.483	1.18924	428.328
12.17	570.481	1.18941	428.329
12.18	570.48	1.18958	428.331
12.19	570.479	1.18974	428.332
12.2	570.477	1.18991	428.333
12.21	570.476	1.19008	428.334
12.22	570.474	1.19025	428.335
12.23	570.473	1.19041	428.337
12.24	570.472	1.19058	428.338
12.25	570.47	1.19075	428.339
12.26	570.469	1.19092	428.34
12.27	570.468	1.19109	428.341
12.28	570.466	1.19125	428.342
12.29	570.465	1.19142	428.344
12.3	570.464	1.19159	428.345
12.31	570.462	1.19176	428.346
12.32	570.461	1.19193	428.347
12.33	570.459	1.19209	428.348
12.34	570.458	1.19226	428.35
12.35	570.457	1.19243	428.351
12.36	570.455	1.1926	428.352
12.37	570.454	1.19277	428.353
12.38	570.453	1.19293	428.354
12.39	570.451	1.1931	428.356
12.4	570.45	1.19327	428.357
12.41	570.449	1.19344	428.358
12.42	570.447	1.19361	428.359
12.43	570.446	1.19377	428.36
12.44	570.445	1.19394	428.362
12.45	570.443	1.19411	428.363
12.46	570.442	1.19428	428.364
12.47	570.44	1.19445	428.365
12.48	570.439	1.19462	428.366
12.49	570.438	1.19478	428.368
12.5	570.436	1.19495	428.369
12.51	570.435	1.19512	428.37
12.52	570.434	1.19529	428.371
12.53	570.432	1.19546	428.372
12.54	570.431	1.19563	428.373
12.55	570.43	1.19579	428.375
12.56	570.428	1.19596	428.376
12.57	570.427	1.19613	428.377
12.58	570.425	1.1963	428.378
12.59	570.424	1.19647	428.379
12.6	570.423	1.19664	428.381
12.61	570.421	1.19681	428.382
12.62	570.42	1.19697	428.383
12.63	570.419	1.19714	428.384
12.64	570.417	1.19731	428.385
12.65	570.416	1.19748	428.387
12.66	570.415	1.19765	428.388
12.67	570.413	1.19782	428.389
12.68	570.412	1.19799	428.39
12.69	570.41	1.19815	428.391
12.7	570.409	1.19832	428.393
12.71	570.408	1.19849	428.394
12.72	570.406	1.19866	428.395
12.73	570.405	1.19883	428.396
12.74	570.404	1.199	428.397
12.75	570.402	1.19917	428.399
12.76	570.401	1.19934	428.4
12.77	570.399	1.1995	428.401
12.78	570.398	1.19967	428.402
12.79	570.397	1.19984	428.403
12.8	570.395	1.20001	428.405
12.81	570.394	1.20018	428.406
12.82	570.393	1.20035	428.407
12.83	570.391	1.20052	428.408
12.84	570.39	1.20069	428.409
12.85	570.389	1.20086	428.411
12.86	570.387	1.20103	428.412
12.87	570.386	1.20119	428.413
12.88	570.384	1.20136	428.414
12.89	570.383	1.20153	428.415
12.9	570.382	1.2017	428.417
12.91	570.38	1.20187	428.418
12.92	570.379	1.20204	428.419
12.93	570.378	1.20221	428.42
12.94	570.376	1.20238	428.421
12.95	570.375	1.20255	428.423
12.96	570.373	1.20272	428.424
12.97	570.372	1.20289	428.425
12.98	570.371	1.20306	428.426
12.99	570.369	1.20323	428.427
13	570.368	1.20339	428.429
13.01	570.367	1.20356	428.43
13.02	570.365	1.20373	428.431
13.03	570.364	1.2039	428.432
13.04	570.362	1.20407	428.433
13.05	570.361	1.20424	428.435
13.06	570.36	1.20441	428.436
13.07	570.358	1.20458	428.437
13.08	570.357	1.20475	428.438
13.09	570.356	1.20492	428.44
13.1	570.354	1.20509	428.441
13.11	570.353	1.20526	428.442
13.12	570.351	1.20543	428.443
13.13	570.35	1.2056	428.444
13.14	570.349	1.20577	428.446
13.15	570.347	1.20594	428.447
13.16	570.346	1.20611	428.448
13.17	570.345	1.20628	428.449
13.18	570.343	1.20645	428.45
13.19	570.342	1.20662	428.452
13.2	570.34	1.20679	428.453
13.21	570.339	1.20696	428.454
13.22	570.338	1.20713	428.455
13.23	570.336	1.2073	428.456
13.24	570.335	1.20747	428.458
13.25	570.334	1.20764	428.459
13.26	570.332	1.20781	428.46
13.27	570.331	1.20798	428.461
13.28	570.329	1.20815	428.462
13.29	570.328	1.20832	428.464
13.3	570.327	1.20849	428.465
13.31	570.325	1.20865	428.466
13.32	570.324	1.20883	428.467
13.33	570.323	1.209	428.468
13.34	570.321	1.20917	428.47
13.35	570.32	1.20934	428.471
13.36	570.318	1.20951	428.472
13.37	570.317	1.20968	428.473
13.38	570.316	1.20985	428.475
13.39	570.314	1.21002	428.476
13.4	570.313	1.21019	428.477
13.41	570.311	1.21036	428.478
13.42	570.31	1.21053	428.479
13.43	570.309	1.2107	428.481
13.44	570.307	1.21087	428.482
13.45	570.306	1.21104	428.483
13.46	570.305	1.21121	428.484
13.47	570.303	1.21138	428.485
13.48	570.302	1.21155	428.487
13.49	570.3	1.21172	428.488
13.5	570.299	1.21189	428.489
13.51	570.298	1.21206	428.49
13.52	570.296	1.21223	428.491
13.53	570.295	1.2124	428.493
13.54	570.294	1.21257	428.494
13.55	570.292	1.21274	428.495
13.56	570.291	1.21291	428.496
13.57	570.289	1.21308	428.498
13.58	570.288	1.21325	428.499
13.59	570.287	1.21342	428.5
13.6	570.285	1.21359	428.501
13.61	570.284	1.21376	428.502
13.62	570.282	1.21393	428.504
13.63	570.281	1.21411	428.505
13.64	570.28	1.21428	428.506
13.65	570.278	1.21445	428.507
13.66	570.277	1.21462	428.508
13.67	570.276	1.21479	428.51
13.68	570.274	1.21496	428.511
13.69	570.273	1.21513	428.512
13.7	570.271	1.2153	428.513
13.71	570.27	1.21547	428.515
13.72	570.269	1.21564	428.516
13.73	570.267	1.21581	428.517
13.74	570.266	1.21598	428.518
13.75	570.264	1.21615	428.519
13.76	570.263	1.21633	428.521
13.77	570.262	1.2165	428.522
13.78	570.26	1.21667	428.523
13.79	570.259	1.21684	428.524
13.8	570.258	1.21701	428.525
13.81	570.256	1.21718	428.527
13.82	570.255	1.21735	428.528
13.83	570.253	1.21752	428.529
13.84	570.252	1.21769	428.53
13.85	570.251	1.21787	428.532
13.86	570.249	1.21804	428.533
13.87	570.248	1.21821	428.534
13.88	570.246	1.21838	428.535
13.89	570.245	1.21855	428.536
13.9	570.244	1.21872	428.538
13.91	570.242	1.21889	428.539
13.92	570.241	1.21906	428.54
13.93	570.239	1.21923	428.541
13.94	570.238	1.21941	428.543
13.95	570.237	1.21958	428.544
13.96	570.235	1.21975	428.545
13.97	570.234	1.21992	428.546
13.98	570.232	1.22009	428.547
13.99	570.231	1.22026	428.549
14	570.23	1.22043	428.55
14.01	570.228	1.22061	428.551
14.02	570.227	1.22078	428.552
14.03	570.226	1.22095	428.554
14.04	570.224	1.22112	428.555
14.05	570.223	1.22129	428.556
14.06	570.221	1.22146	428.557
14.07	570.22	1.22163	428.558
14.08	570.219	1.22181	428.56
14.09	570.217	1.22198	428.561
14.1	570.216	1.22215	428.562
14.11	570.214	1.22232	428.563
14.12	570.213	1.22249	428.565
14.13	570.212	1.22266	428.566
14.14	570.21	1.22284	428.567
14.15	570.209	1.22301	428.568
14.16	570.207	1.22318	428.569
14.17	570.206	1.22335	428.571
14.18	570.205	1.22352	428.572
14.19	570.203	1.22369	428.573
14.2	570.202	1.22387	428.574
14.21	570.2	1.22404	428.576
14.22	570.199	1.22421	428.577
14.23	570.198	1.22438	428.578
14.24	570.196	1.22455	428.579
14.25	570.195	1.22473	428.58
14.26	570.193	1.2249	428.582
14.27	570.192	1.22507	428.583
14.28	570.191	1.22524	428.584
14.29	570.189	1.22541	428.585
14.3	570.188	1.22559	428.587
14.31	570.186	1.22576	428.588
14.32	570.185	1.22593	428.589
14.33	570.184	1.2261	428.59
14.34	570.182	1.22627	428.591
14.35	570.181	1.22645	428.593
14.36	570.179	1.22662	428.594
14.37	570.178	1.22679	428.595
14.38	570.177	1.22696	428.596
14.39	570.175	1.22714	428.598
14.4	570.174	1.22731	428.599
14.41	570.172	1.22748	428.6
14.42	570.171	1.22765	428.601
14.43	570.17	1.22782	428.602
14.44	570.168	1.228	428.604
14.45	570.167	1.22817	428.605
14.46	570.165	1.22834	428.606
14.47	570.164	1.22851	428.607
14.48	570.163	1.22869	428.609
14.49	570.161	1.22886	428.61
14.5	570.16	1.22903	428.611
14.51	570.158	1.2292	428.612
14.52	570.157	1.22938	428.614
14.53	570.156	1.22955	428.615
14.54	570.154	1.22972	428.616
14.55	570.153	1.22989	428.617
14.56	570.151	1.23007	428.618
14.57	570.15	1.23024	428.62
14.58	570.149	1.23041	428.621
14.59	570.147	1.23058	428.622
14.6	570.146	1.23076	428.623
14.61	570.144	1.23093	428.625
14.62	570.143	1.2311	428.626
14.63	570.142	1.23128	428.627
14.64	570.14	1.23145	428.628
14.65	570.139	1.23162	428.63
14.66	570.137	1.23179	428.631
14.67	570.136	1.23197	428.632
14.68	570.135	1.23214	428.633
14.69	570.133	1.23231	428.634
14.7	570.132	1.23248	428.636
14.71	570.13	1.23266	428.637
14.72	570.129	1.23283	428.638
14.73	570.128	1.233	428.639
14.74	570.126	1.23318	428.641
14.75	570.125	1.23335	428.642
14.76	570.123	1.23352	428.643
14.77	570.122	1.2337	428.644
14.78	570.121	1.23387	428.646
14.79	570.119	1.23404	428.647
14.8	570.118	1.23421	428.648
14.81	570.116	1.23439	428.649
14.82	570.115	1.23456	428.651
14.83	570.114	1.23473	428.652
14.84	570.112	1.23491	428.653
14.85	570.111	1.23508	428.654
14.86	570.109	1.23525	428.655
14.87	570.108	1.23543	428.657
14.88	570.106	1.2356	428.658
14.89	570.105	1.23577	428.659
14.9	570.104	1.23595	428.66
14.91	570.102	1.23612	428.662
14.92	570.101	1.23629	428.663
14.93	570.099	1.23647	428.664
14.94	570.098	1.23664	428.665
14.95	570.097	1.23681	428.667
14.96	570.095	1.23699	428.668
14.97	570.094	1.23716	428.669
14.98	570.092	1.23733	428.67
14.99	570.091	1.23751	428.672
15	570.09	1.23768	428.673
15.01	570.088	1.23785	428.674
15.02	570.087	1.23803	428.675
15.03	570.085	1.2382	428.676
15.04	570.084	1.23837	428.678
15.05	570.082	1.23855	428.679
15.06	570.081	1.23872	428.68
15.07	570.08	1.2389	428.681
15.08	570.078	1.23907	428.683
15.09	570.077	1.23924	428.684
15.1	570.075	1.23942	428.685
15.11	570.074	1.23959	428.686
15.12	570.073	1.23976	428.688
15.13	570.071	1.23994	428.689
15.14	570.07	1.24011	428.69
15.15	570.068	1.24029	428.691
15.16	570.067	1.24046	428.693
15.17	570.066	1.24063	428.694
15.18	570.064	1.24081	428.695
15.19	570.063	1.24098	428.696
15.2	570.061	1.24115	428.698
15.21	570.06	1.24133	428.699
15.22	570.058	1.2415	428.7
15.23	570.057	1.24168	428.701
15.24	570.056	1.24185	428.703
15.25	570.054	1.24202	428.704
15.26	570.053	1.2422	428.705
15.27	570.051	1.24237	428.706
15.28	570.05	1.24255	428.707
15.29	570.049	1.24272	428.709
15.3	570.047	1.24289	428.71
15.31	570.046	1.24307	428.711
15.32	570.044	1.24324	428.712
15.33	570.043	1.24342	428.714
15.34	570.041	1.24359	428.715
15.35	570.04	1.24377	428.716
15.36	570.039	1.24394	428.717
15.37	570.037	1.24411	428.719
15.38	570.036	1.24429	428.72
15.39	570.034	1.24446	428.721
15.4	570.033	1.24464	428.722
15.41	570.032	1.24481	428.724
15.42	570.03	1.24499	428.725
15.43	570.029	1.24516	428.726
15.44	570.027	1.24533	428.727
15.45	570.026	1.24551	428.729
15.46	570.024	1.24568	428.73
15.47	570.023	1.24586	428.731
15.48	570.022	1.24603	428.732
15.49	570.02	1.24621	428.734
15.5	570.019	1.24638	428.735
15.51	570.017	1.24656	428.736
15.52	570.016	1.24673	428.737
15.53	570.014	1.24691	428.739
15.54	570.013	1.24708	428.74
15.55	570.012	1.24725	428.741
15.56	570.01	1.24743	428.742
